"Ausgangsjahr","Gemeinde_BFS_Nr","Gemeindename","Stadtkreis_BFS_Nr","Stadtkreis_Name","Gesetz_Nummer","Gesetz_Abk","Tatbestand","Straftaten_total","Straftaten_vollendet","Straftaten_versucht","Einwohner","Häufigkeitszahl"
2009,94,Otelfingen,,,311.0,StGB,Einbruchdiebstahl,14,11,3,2278,6.1
2009,94,Otelfingen,,,311.0,StGB,Einschleichdiebstahl,5,5,0,2278,2.2
2009,94,Otelfingen,,,311.0,StGB,Einbrüche insgesamt,19,16,3,2278,8.3
2009,11,Ottenbach,,,311.0,StGB,Einbruchdiebstahl,13,7,6,2311,5.6
2009,11,Ottenbach,,,311.0,StGB,Einschleichdiebstahl,4,4,0,2311,1.7
2009,11,Ottenbach,,,311.0,StGB,Einbrüche insgesamt,17,11,6,2311,7.4
2009,224,Pfungen,,,311.0,StGB,Einbruchdiebstahl,29,18,11,2660,10.9
2009,224,Pfungen,,,311.0,StGB,Einschleichdiebstahl,3,3,0,2660,1.1
2009,224,Pfungen,,,311.0,StGB,Einbrüche insgesamt,32,21,11,2660,12
2009,177,Pfäffikon,,,311.0,StGB,Einbruchdiebstahl,73,49,24,10291,7.1
2009,177,Pfäffikon,,,311.0,StGB,Einschleichdiebstahl,11,11,0,10291,1.1
2009,177,Pfäffikon,,,311.0,StGB,Einbrüche insgesamt,84,60,24,10291,8.2
2009,67,Rafz,,,311.0,StGB,Einbruchdiebstahl,11,10,1,3961,2.8
2009,67,Rafz,,,311.0,StGB,Einschleichdiebstahl,4,4,0,3961,1
2009,67,Rafz,,,311.0,StGB,Einbrüche insgesamt,15,14,1,3961,3.8
2009,95,Regensberg,,,311.0,StGB,Einbruchdiebstahl,6,5,1,458,13.1
2009,95,Regensberg,,,311.0,StGB,Einschleichdiebstahl,0,0,0,458,0
2009,95,Regensberg,,,311.0,StGB,Einbrüche insgesamt,6,5,1,458,13.1
2009,96,Regensdorf,,,311.0,StGB,Einbruchdiebstahl,179,106,73,16040,11.2
2009,96,Regensdorf,,,311.0,StGB,Einschleichdiebstahl,65,64,1,16040,4.1
2009,96,Regensdorf,,,311.0,StGB,Einbrüche insgesamt,244,170,74,16040,15.2
2009,38,Rheinau,,,311.0,StGB,Einbruchdiebstahl,2,2,0,1320,1.5
2009,38,Rheinau,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1320,0.8
2009,38,Rheinau,,,311.0,StGB,Einbrüche insgesamt,3,3,0,1320,2.3
2009,138,Richterswil,,,311.0,StGB,Einbruchdiebstahl,34,21,13,11920,2.9
2009,138,Richterswil,,,311.0,StGB,Einschleichdiebstahl,9,7,2,11920,0.8
2009,138,Richterswil,,,311.0,StGB,Einbrüche insgesamt,43,28,15,11920,3.6
2009,225,Rickenbach,,,311.0,StGB,Einbruchdiebstahl,11,7,4,2464,4.5
2009,225,Rickenbach,,,311.0,StGB,Einschleichdiebstahl,3,3,0,2464,1.2
2009,225,Rickenbach,,,311.0,StGB,Einbrüche insgesamt,14,10,4,2464,5.7
2009,12,Rifferswil,,,311.0,StGB,Einbruchdiebstahl,1,1,0,843,1.2
2009,12,Rifferswil,,,311.0,StGB,Einschleichdiebstahl,1,1,0,843,1.2
2009,12,Rifferswil,,,311.0,StGB,Einbrüche insgesamt,2,2,0,843,2.4
2009,68,Rorbas,,,311.0,StGB,Einbruchdiebstahl,18,12,6,2249,8
2009,68,Rorbas,,,311.0,StGB,Einschleichdiebstahl,6,6,0,2249,2.7
2009,68,Rorbas,,,311.0,StGB,Einbrüche insgesamt,24,18,6,2249,10.7
2009,178,Russikon,,,311.0,StGB,Einbruchdiebstahl,7,5,2,3963,1.8
2009,178,Russikon,,,311.0,StGB,Einschleichdiebstahl,5,5,0,3963,1.3
2009,178,Russikon,,,311.0,StGB,Einbrüche insgesamt,12,10,2,3963,3
2009,97,Rümlang,,,311.0,StGB,Einbruchdiebstahl,77,49,28,6333,12.2
2009,97,Rümlang,,,311.0,StGB,Einschleichdiebstahl,32,32,0,6333,5.1
2009,97,Rümlang,,,311.0,StGB,Einbrüche insgesamt,109,81,28,6333,17.2
2009,139,Rüschlikon,,,311.0,StGB,Einbruchdiebstahl,47,34,13,5109,9.2
2009,139,Rüschlikon,,,311.0,StGB,Einschleichdiebstahl,14,13,1,5109,2.7
2009,139,Rüschlikon,,,311.0,StGB,Einbrüche insgesamt,61,47,14,5109,11.9
2009,118,Rüti,,,311.0,StGB,Einbruchdiebstahl,40,28,12,11678,3.4
2009,118,Rüti,,,311.0,StGB,Einschleichdiebstahl,19,19,0,11678,1.6
2009,118,Rüti,,,311.0,StGB,Einbrüche insgesamt,59,47,12,11678,5.1
2009,226,Schlatt,,,311.0,StGB,Einbruchdiebstahl,0,0,0,718,0
2009,226,Schlatt,,,311.0,StGB,Einschleichdiebstahl,0,0,0,718,0
2009,226,Schlatt,,,311.0,StGB,Einbrüche insgesamt,0,0,0,718,0
2009,98,Schleinikon,,,311.0,StGB,Einbruchdiebstahl,2,1,1,701,2.9
2009,98,Schleinikon,,,311.0,StGB,Einschleichdiebstahl,0,0,0,701,0
2009,98,Schleinikon,,,311.0,StGB,Einbrüche insgesamt,2,1,1,701,2.9
2009,247,Schlieren,,,311.0,StGB,Einbruchdiebstahl,194,131,63,14234,13.6
2009,247,Schlieren,,,311.0,StGB,Einschleichdiebstahl,44,44,0,14234,3.1
2009,247,Schlieren,,,311.0,StGB,Einbrüche insgesamt,238,175,63,14234,16.7
2009,197,Schwerzenbach,,,311.0,StGB,Einbruchdiebstahl,33,15,18,4414,7.5
2009,197,Schwerzenbach,,,311.0,StGB,Einschleichdiebstahl,7,6,1,4414,1.6
2009,197,Schwerzenbach,,,311.0,StGB,Einbrüche insgesamt,40,21,19,4414,9.1
2009,99,Schöfflisdorf,,,311.0,StGB,Einbruchdiebstahl,12,4,8,1259,9.5
2009,99,Schöfflisdorf,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1259,0
2009,99,Schöfflisdorf,,,311.0,StGB,Einbrüche insgesamt,12,4,8,1259,9.5
2009,119,Seegräben,,,311.0,StGB,Einbruchdiebstahl,5,3,2,1269,3.9
2009,119,Seegräben,,,311.0,StGB,Einschleichdiebstahl,2,2,0,1269,1.6
2009,119,Seegräben,,,311.0,StGB,Einbrüche insgesamt,7,5,2,1269,5.5
2009,227,Seuzach,,,311.0,StGB,Einbruchdiebstahl,22,12,10,6790,3.2
2009,227,Seuzach,,,311.0,StGB,Einschleichdiebstahl,3,3,0,6790,0.4
2009,227,Seuzach,,,311.0,StGB,Einbrüche insgesamt,25,15,10,6790,3.7
2009,100,Stadel,,,311.0,StGB,Einbruchdiebstahl,1,1,0,1922,0.5
2009,100,Stadel,,,311.0,StGB,Einschleichdiebstahl,2,1,1,1922,1
2009,100,Stadel,,,311.0,StGB,Einbrüche insgesamt,3,2,1,1922,1.6
2009,13,Stallikon,,,311.0,StGB,Einbruchdiebstahl,11,6,5,2869,3.8
2009,13,Stallikon,,,311.0,StGB,Einschleichdiebstahl,5,5,0,2869,1.7
2009,13,Stallikon,,,311.0,StGB,Einbrüche insgesamt,16,11,5,2869,5.6
2009,292,Stammheim,,,311.0,StGB,Einbruchdiebstahl,13,10,3,2636,4.9
2009,292,Stammheim,,,311.0,StGB,Einschleichdiebstahl,0,0,0,2636,0
2009,292,Stammheim,,,311.0,StGB,Einbrüche insgesamt,13,10,3,2636,4.9
2009,101,Steinmaur,,,311.0,StGB,Einbruchdiebstahl,20,16,4,3151,6.3
2009,101,Steinmaur,,,311.0,StGB,Einschleichdiebstahl,6,6,0,3151,1.9
2009,101,Steinmaur,,,311.0,StGB,Einbrüche insgesamt,26,22,4,3151,8.3
2009,158,Stäfa,,,311.0,StGB,Einbruchdiebstahl,90,63,27,13616,6.6
2009,158,Stäfa,,,311.0,StGB,Einschleichdiebstahl,16,15,1,13616,1.2
2009,158,Stäfa,,,311.0,StGB,Einbrüche insgesamt,106,78,28,13616,7.8
2009,39,Thalheim,,,311.0,StGB,Einbruchdiebstahl,1,1,0,799,1.3
2009,39,Thalheim,,,311.0,StGB,Einschleichdiebstahl,1,1,0,799,1.3
2009,39,Thalheim,,,311.0,StGB,Einbrüche insgesamt,2,2,0,799,2.5
2009,141,Thalwil,,,311.0,StGB,Einbruchdiebstahl,103,60,43,16631,6.2
2009,141,Thalwil,,,311.0,StGB,Einschleichdiebstahl,27,25,2,16631,1.6
2009,141,Thalwil,,,311.0,StGB,Einbrüche insgesamt,130,85,45,16631,7.8
2009,41,Truttikon,,,311.0,StGB,Einbruchdiebstahl,0,0,0,460,0
2009,41,Truttikon,,,311.0,StGB,Einschleichdiebstahl,1,1,0,460,2.2
2009,41,Truttikon,,,311.0,StGB,Einbrüche insgesamt,1,1,0,460,2.2
2009,40,Trüllikon,,,311.0,StGB,Einbruchdiebstahl,2,1,1,1007,2
2009,40,Trüllikon,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1007,1
2009,40,Trüllikon,,,311.0,StGB,Einbrüche insgesamt,3,2,1,1007,3
2009,228,Turbenthal,,,311.0,StGB,Einbruchdiebstahl,25,21,4,4116,6.1
2009,228,Turbenthal,,,311.0,StGB,Einschleichdiebstahl,4,4,0,4116,1
2009,228,Turbenthal,,,311.0,StGB,Einbrüche insgesamt,29,25,4,4116,7
2009,159,Uetikon,,,311.0,StGB,Einbruchdiebstahl,24,17,7,5654,4.2
2009,159,Uetikon,,,311.0,StGB,Einschleichdiebstahl,5,5,0,5654,0.9
2009,159,Uetikon,,,311.0,StGB,Einbrüche insgesamt,29,22,7,5654,5.1
2009,248,Uitikon,,,311.0,StGB,Einbruchdiebstahl,42,30,12,3837,10.9
2009,248,Uitikon,,,311.0,StGB,Einschleichdiebstahl,11,11,0,3837,2.9
2009,248,Uitikon,,,311.0,StGB,Einbrüche insgesamt,53,41,12,3837,13.8
2009,249,Unterengstringen,,,311.0,StGB,Einbruchdiebstahl,45,30,15,3070,14.7
2009,249,Unterengstringen,,,311.0,StGB,Einschleichdiebstahl,11,11,0,3070,3.6
2009,249,Unterengstringen,,,311.0,StGB,Einbrüche insgesamt,56,41,15,3070,18.2
2009,250,Urdorf,,,311.0,StGB,Einbruchdiebstahl,98,54,44,9215,10.6
2009,250,Urdorf,,,311.0,StGB,Einschleichdiebstahl,16,16,0,9215,1.7
2009,250,Urdorf,,,311.0,StGB,Einbrüche insgesamt,114,70,44,9215,12.4
2009,198,Uster,,,311.0,StGB,Einbruchdiebstahl,194,134,60,31406,6.2
2009,198,Uster,,,311.0,StGB,Einschleichdiebstahl,45,45,0,31406,1.4
2009,198,Uster,,,311.0,StGB,Einbrüche insgesamt,239,179,60,31406,7.6
2009,43,Volken,,,311.0,StGB,Einbruchdiebstahl,0,0,0,296,0
2009,43,Volken,,,311.0,StGB,Einschleichdiebstahl,0,0,0,296,0
2009,43,Volken,,,311.0,StGB,Einbrüche insgesamt,0,0,0,296,0
2009,199,Volketswil,,,311.0,StGB,Einbruchdiebstahl,102,62,40,16348,6.2
2009,199,Volketswil,,,311.0,StGB,Einschleichdiebstahl,49,49,0,16348,3
2009,199,Volketswil,,,311.0,StGB,Einbrüche insgesamt,151,111,40,16348,9.2
2009,120,Wald,,,311.0,StGB,Einbruchdiebstahl,26,16,10,8956,2.9
2009,120,Wald,,,311.0,StGB,Einschleichdiebstahl,3,3,0,8956,0.3
2009,120,Wald,,,311.0,StGB,Einbrüche insgesamt,29,19,10,8956,3.2
2009,69,Wallisellen,,,311.0,StGB,Einbruchdiebstahl,132,89,43,12817,10.3
2009,69,Wallisellen,,,311.0,StGB,Einschleichdiebstahl,25,23,2,12817,2
2009,69,Wallisellen,,,311.0,StGB,Einbrüche insgesamt,157,112,45,12817,12.2
2009,200,Wangen-Brüttisellen,,,311.0,StGB,Einbruchdiebstahl,43,25,18,7259,5.9
2009,200,Wangen-Brüttisellen,,,311.0,StGB,Einschleichdiebstahl,21,20,1,7259,2.9
2009,200,Wangen-Brüttisellen,,,311.0,StGB,Einbrüche insgesamt,64,45,19,7259,8.8
2009,70,Wasterkingen,,,311.0,StGB,Einbruchdiebstahl,0,0,0,557,0
2009,70,Wasterkingen,,,311.0,StGB,Einschleichdiebstahl,0,0,0,557,0
2009,70,Wasterkingen,,,311.0,StGB,Einbrüche insgesamt,0,0,0,557,0
2009,102,Weiach,,,311.0,StGB,Einbruchdiebstahl,2,2,0,982,2
2009,102,Weiach,,,311.0,StGB,Einschleichdiebstahl,0,0,0,982,0
2009,102,Weiach,,,311.0,StGB,Einbrüche insgesamt,2,2,0,982,2
2009,251,Weiningen,,,311.0,StGB,Einbruchdiebstahl,34,22,12,4153,8.2
2009,251,Weiningen,,,311.0,StGB,Einschleichdiebstahl,18,18,0,4153,4.3
2009,251,Weiningen,,,311.0,StGB,Einbrüche insgesamt,52,40,12,4153,12.5
2009,180,Weisslingen,,,311.0,StGB,Einbruchdiebstahl,11,5,6,3117,3.5
2009,180,Weisslingen,,,311.0,StGB,Einschleichdiebstahl,1,1,0,3117,0.3
2009,180,Weisslingen,,,311.0,StGB,Einbrüche insgesamt,12,6,6,3117,3.8
2009,14,Wettswil,,,311.0,StGB,Einbruchdiebstahl,24,17,7,4323,5.6
2009,14,Wettswil,,,311.0,StGB,Einschleichdiebstahl,3,3,0,4323,0.7
2009,14,Wettswil,,,311.0,StGB,Einbrüche insgesamt,27,20,7,4323,6.2
2009,121,Wetzikon,,,311.0,StGB,Einbruchdiebstahl,140,83,57,21276,6.6
2009,121,Wetzikon,,,311.0,StGB,Einschleichdiebstahl,37,34,3,21276,1.7
2009,121,Wetzikon,,,311.0,StGB,Einbrüche insgesamt,177,117,60,21276,8.3
2009,298,Wiesendangen,,,311.0,StGB,Einbruchdiebstahl,25,19,6,5540,4.5
2009,298,Wiesendangen,,,311.0,StGB,Einschleichdiebstahl,6,6,0,5540,1.1
2009,298,Wiesendangen,,,311.0,StGB,Einbrüche insgesamt,31,25,6,5540,5.6
2009,71,Wil,,,311.0,StGB,Einbruchdiebstahl,0,0,0,1275,0
2009,71,Wil,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1275,0.8
2009,71,Wil,,,311.0,StGB,Einbrüche insgesamt,1,1,0,1275,0.8
2009,181,Wila,,,311.0,StGB,Einbruchdiebstahl,7,4,3,1899,3.7
2009,181,Wila,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1899,0.5
2009,181,Wila,,,311.0,StGB,Einbrüche insgesamt,8,5,3,1899,4.2
2009,182,Wildberg,,,311.0,StGB,Einbruchdiebstahl,5,4,1,939,5.3
2009,182,Wildberg,,,311.0,StGB,Einschleichdiebstahl,2,2,0,939,2.1
2009,182,Wildberg,,,311.0,StGB,Einbrüche insgesamt,7,6,1,939,7.5
2009,72,Winkel,,,311.0,StGB,Einbruchdiebstahl,29,23,6,3880,7.5
2009,72,Winkel,,,311.0,StGB,Einschleichdiebstahl,6,6,0,3880,1.5
2009,72,Winkel,,,311.0,StGB,Einbrüche insgesamt,35,29,6,3880,9
2009,230,Winterthur,,,311.0,StGB,Einbruchdiebstahl,680,447,233,98238,6.9
2009,230,Winterthur,,,311.0,StGB,Einschleichdiebstahl,179,169,10,98238,1.8
2009,230,Winterthur,,,311.0,StGB,Einbrüche insgesamt,859,616,243,98238,8.7
2009,293,Wädenswil,,,311.0,StGB,Einbruchdiebstahl,88,56,32,22754,3.9
2009,293,Wädenswil,,,311.0,StGB,Einschleichdiebstahl,18,17,1,22754,0.8
2009,293,Wädenswil,,,311.0,StGB,Einbrüche insgesamt,106,73,33,22754,4.7
2009,231,Zell,,,311.0,StGB,Einbruchdiebstahl,19,11,8,5167,3.7
2009,231,Zell,,,311.0,StGB,Einschleichdiebstahl,6,6,0,5167,1.2
2009,231,Zell,,,311.0,StGB,Einbrüche insgesamt,25,17,8,5167,4.8
2009,161,Zollikon,,,311.0,StGB,Einbruchdiebstahl,142,92,50,12154,11.7
2009,161,Zollikon,,,311.0,StGB,Einschleichdiebstahl,12,11,1,12154,1
2009,161,Zollikon,,,311.0,StGB,Einbrüche insgesamt,154,103,51,12154,12.7
2009,160,Zumikon,,,311.0,StGB,Einbruchdiebstahl,30,21,9,4990,6
2009,160,Zumikon,,,311.0,StGB,Einschleichdiebstahl,8,8,0,4990,1.6
2009,160,Zumikon,,,311.0,StGB,Einbrüche insgesamt,38,29,9,4990,7.6
2009,261,Zürich,2610001,Kreis 1,311.0,StGB,Einbruchdiebstahl,297,190,107,5536,53.6
2009,261,Zürich,2610001,Kreis 1,311.0,StGB,Einschleichdiebstahl,83,77,6,5536,15
2009,261,Zürich,2610001,Kreis 1,311.0,StGB,Einbrüche insgesamt,380,267,113,5536,68.6
2009,261,Zürich,2610002,Kreis 2,311.0,StGB,Einbruchdiebstahl,435,286,149,29531,14.7
2009,261,Zürich,2610002,Kreis 2,311.0,StGB,Einschleichdiebstahl,50,48,2,29531,1.7
2009,261,Zürich,2610002,Kreis 2,311.0,StGB,Einbrüche insgesamt,485,334,151,29531,16.4
2009,261,Zürich,2610003,Kreis 3,311.0,StGB,Einbruchdiebstahl,646,429,217,46595,13.9
2009,261,Zürich,2610003,Kreis 3,311.0,StGB,Einschleichdiebstahl,89,87,2,46595,1.9
2009,261,Zürich,2610003,Kreis 3,311.0,StGB,Einbrüche insgesamt,735,516,219,46595,15.8
2009,261,Zürich,2610004,Kreis 4,311.0,StGB,Einbruchdiebstahl,554,370,184,27354,20.3
2009,261,Zürich,2610004,Kreis 4,311.0,StGB,Einschleichdiebstahl,93,90,3,27354,3.4
2009,261,Zürich,2610004,Kreis 4,311.0,StGB,Einbrüche insgesamt,647,460,187,27354,23.7
2009,261,Zürich,2610005,Kreis 5,311.0,StGB,Einbruchdiebstahl,355,247,108,12722,27.9
2009,261,Zürich,2610005,Kreis 5,311.0,StGB,Einschleichdiebstahl,52,52,0,12722,4.1
2009,261,Zürich,2610005,Kreis 5,311.0,StGB,Einbrüche insgesamt,407,299,108,12722,32
2009,261,Zürich,2610006,Kreis 6,311.0,StGB,Einbruchdiebstahl,445,294,151,30757,14.5
2009,261,Zürich,2610006,Kreis 6,311.0,StGB,Einschleichdiebstahl,68,66,2,30757,2.2
2009,261,Zürich,2610006,Kreis 6,311.0,StGB,Einbrüche insgesamt,513,360,153,30757,16.7
2009,261,Zürich,2610007,Kreis 7,311.0,StGB,Einbruchdiebstahl,446,289,157,35240,12.7
2009,261,Zürich,2610007,Kreis 7,311.0,StGB,Einschleichdiebstahl,75,71,4,35240,2.1
2009,261,Zürich,2610007,Kreis 7,311.0,StGB,Einbrüche insgesamt,521,360,161,35240,14.8
2009,261,Zürich,2610008,Kreis 8,311.0,StGB,Einbruchdiebstahl,356,210,146,15315,23.2
2009,261,Zürich,2610008,Kreis 8,311.0,StGB,Einschleichdiebstahl,55,52,3,15315,3.6
2009,261,Zürich,2610008,Kreis 8,311.0,StGB,Einbrüche insgesamt,411,262,149,15315,26.8
2009,261,Zürich,2610009,Kreis 9,311.0,StGB,Einbruchdiebstahl,640,384,256,47295,13.5
2009,261,Zürich,2610009,Kreis 9,311.0,StGB,Einschleichdiebstahl,62,61,1,47295,1.3
2009,261,Zürich,2610009,Kreis 9,311.0,StGB,Einbrüche insgesamt,702,445,257,47295,14.8
2009,261,Zürich,2610010,Kreis 10,311.0,StGB,Einbruchdiebstahl,506,324,182,36686,13.8
2009,261,Zürich,2610010,Kreis 10,311.0,StGB,Einschleichdiebstahl,78,74,4,36686,2.1
2009,261,Zürich,2610010,Kreis 10,311.0,StGB,Einbrüche insgesamt,584,398,186,36686,15.9
2009,261,Zürich,2610011,Kreis 11,311.0,StGB,Einbruchdiebstahl,896,564,332,64283,13.9
2009,261,Zürich,2610011,Kreis 11,311.0,StGB,Einschleichdiebstahl,164,160,4,64283,2.6
2009,261,Zürich,2610011,Kreis 11,311.0,StGB,Einbrüche insgesamt,1060,724,336,64283,16.5
2009,261,Zürich,2610012,Kreis 12,311.0,StGB,Einbruchdiebstahl,235,174,61,29185,8.1
2009,261,Zürich,2610012,Kreis 12,311.0,StGB,Einschleichdiebstahl,48,44,4,29185,1.6
2009,261,Zürich,2610012,Kreis 12,311.0,StGB,Einbrüche insgesamt,283,218,65,29185,9.7
2009,261,Zürich,,unbekannt,311.0,StGB,Einbruchdiebstahl,64,48,16,,
2009,261,Zürich,,unbekannt,311.0,StGB,Einschleichdiebstahl,28,28,0,,
2009,261,Zürich,,unbekannt,311.0,StGB,Einbrüche insgesamt,92,76,16,,
2009,7601,unbekannt ZH,,,311.0,StGB,Einbruchdiebstahl,1,0,1,,
2009,7601,unbekannt ZH,,,311.0,StGB,Einschleichdiebstahl,0,0,0,,
2009,7601,unbekannt ZH,,,311.0,StGB,Einbrüche insgesamt,1,0,1,,
2010,131,Adliswil,,,311.0,StGB,Einbruchdiebstahl,135,82,53,16161,8.4
2010,131,Adliswil,,,311.0,StGB,Einschleichdiebstahl,29,28,1,16161,1.8
2010,131,Adliswil,,,311.0,StGB,Einbrüche insgesamt,164,110,54,16161,10.1
2010,241,Aesch,,,311.0,StGB,Einbruchdiebstahl,1,1,0,1001,1
2010,241,Aesch,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1001,0
2010,241,Aesch,,,311.0,StGB,Einbrüche insgesamt,1,1,0,1001,1
2010,1,Aeugst,,,311.0,StGB,Einbruchdiebstahl,6,5,1,1740,3.4
2010,1,Aeugst,,,311.0,StGB,Einschleichdiebstahl,3,3,0,1740,1.7
2010,1,Aeugst,,,311.0,StGB,Einbrüche insgesamt,9,8,1,1740,5.2
2010,2,Affoltern,,,311.0,StGB,Einbruchdiebstahl,100,62,38,10735,9.3
2010,2,Affoltern,,,311.0,StGB,Einschleichdiebstahl,26,26,0,10735,2.4
2010,2,Affoltern,,,311.0,StGB,Einbrüche insgesamt,126,88,38,10735,11.7
2010,211,Altikon,,,311.0,StGB,Einbruchdiebstahl,2,2,0,622,3.2
2010,211,Altikon,,,311.0,StGB,Einschleichdiebstahl,3,3,0,622,4.8
2010,211,Altikon,,,311.0,StGB,Einbrüche insgesamt,5,5,0,622,8
2010,291,Andelfingen,,,311.0,StGB,Einbruchdiebstahl,14,11,3,2827,5
2010,291,Andelfingen,,,311.0,StGB,Einschleichdiebstahl,2,2,0,2827,0.7
2010,291,Andelfingen,,,311.0,StGB,Einbrüche insgesamt,16,13,3,2827,5.7
2010,51,Bachenbülach,,,311.0,StGB,Einbruchdiebstahl,25,20,5,3792,6.6
2010,51,Bachenbülach,,,311.0,StGB,Einschleichdiebstahl,14,13,1,3792,3.7
2010,51,Bachenbülach,,,311.0,StGB,Einbrüche insgesamt,39,33,6,3792,10.3
2010,81,Bachs,,,311.0,StGB,Einbruchdiebstahl,1,1,0,574,1.7
2010,81,Bachs,,,311.0,StGB,Einschleichdiebstahl,1,1,0,574,1.7
2010,81,Bachs,,,311.0,StGB,Einbrüche insgesamt,2,2,0,574,3.5
2010,52,Bassersdorf,,,311.0,StGB,Einbruchdiebstahl,74,45,29,10902,6.8
2010,52,Bassersdorf,,,311.0,StGB,Einschleichdiebstahl,58,57,1,10902,5.3
2010,52,Bassersdorf,,,311.0,StGB,Einbrüche insgesamt,132,102,30,10902,12.1
2010,297,Bauma,,,311.0,StGB,Einbruchdiebstahl,23,12,11,4500,5.1
2010,297,Bauma,,,311.0,StGB,Einschleichdiebstahl,11,11,0,4500,2.4
2010,297,Bauma,,,311.0,StGB,Einbrüche insgesamt,34,23,11,4500,7.6
2010,22,Benken,,,311.0,StGB,Einbruchdiebstahl,0,0,0,774,0
2010,22,Benken,,,311.0,StGB,Einschleichdiebstahl,0,0,0,774,0
2010,22,Benken,,,311.0,StGB,Einbrüche insgesamt,0,0,0,774,0
2010,23,Berg,,,311.0,StGB,Einbruchdiebstahl,0,0,0,597,0
2010,23,Berg,,,311.0,StGB,Einschleichdiebstahl,0,0,0,597,0
2010,23,Berg,,,311.0,StGB,Einbrüche insgesamt,0,0,0,597,0
2010,242,Birmensdorf,,,311.0,StGB,Einbruchdiebstahl,34,19,15,5840,5.8
2010,242,Birmensdorf,,,311.0,StGB,Einschleichdiebstahl,12,11,1,5840,2.1
2010,242,Birmensdorf,,,311.0,StGB,Einbrüche insgesamt,46,30,16,5840,7.9
2010,3,Bonstetten,,,311.0,StGB,Einbruchdiebstahl,18,7,11,5110,3.5
2010,3,Bonstetten,,,311.0,StGB,Einschleichdiebstahl,3,3,0,5110,0.6
2010,3,Bonstetten,,,311.0,StGB,Einbrüche insgesamt,21,10,11,5110,4.1
2010,82,Boppelsen,,,311.0,StGB,Einbruchdiebstahl,1,0,1,1297,0.8
2010,82,Boppelsen,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1297,0
2010,82,Boppelsen,,,311.0,StGB,Einbrüche insgesamt,1,0,1,1297,0.8
2010,213,Brütten,,,311.0,StGB,Einbruchdiebstahl,3,2,1,1899,1.6
2010,213,Brütten,,,311.0,StGB,Einschleichdiebstahl,7,6,1,1899,3.7
2010,213,Brütten,,,311.0,StGB,Einbrüche insgesamt,10,8,2,1899,5.3
2010,112,Bubikon,,,311.0,StGB,Einbruchdiebstahl,44,28,16,6399,6.9
2010,112,Bubikon,,,311.0,StGB,Einschleichdiebstahl,10,9,1,6399,1.6
2010,112,Bubikon,,,311.0,StGB,Einbrüche insgesamt,54,37,17,6399,8.4
2010,24,Buch,,,311.0,StGB,Einbruchdiebstahl,3,2,1,836,3.6
2010,24,Buch,,,311.0,StGB,Einschleichdiebstahl,1,1,0,836,1.2
2010,24,Buch,,,311.0,StGB,Einbrüche insgesamt,4,3,1,836,4.8
2010,83,Buchs,,,311.0,StGB,Einbruchdiebstahl,37,30,7,5280,7
2010,83,Buchs,,,311.0,StGB,Einschleichdiebstahl,8,8,0,5280,1.5
2010,83,Buchs,,,311.0,StGB,Einbrüche insgesamt,45,38,7,5280,8.5
2010,111,Bäretswil,,,311.0,StGB,Einbruchdiebstahl,15,9,6,4629,3.2
2010,111,Bäretswil,,,311.0,StGB,Einschleichdiebstahl,3,3,0,4629,0.6
2010,111,Bäretswil,,,311.0,StGB,Einbrüche insgesamt,18,12,6,4629,3.9
2010,53,Bülach,,,311.0,StGB,Einbruchdiebstahl,104,64,40,16956,6.1
2010,53,Bülach,,,311.0,StGB,Einschleichdiebstahl,61,61,0,16956,3.6
2010,53,Bülach,,,311.0,StGB,Einbrüche insgesamt,165,125,40,16956,9.7
2010,25,Dachsen,,,311.0,StGB,Einbruchdiebstahl,6,5,1,1916,3.1
2010,25,Dachsen,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1916,0
2010,25,Dachsen,,,311.0,StGB,Einbrüche insgesamt,6,5,1,1916,3.1
2010,86,Dielsdorf,,,311.0,StGB,Einbruchdiebstahl,34,29,5,5519,6.2
2010,86,Dielsdorf,,,311.0,StGB,Einschleichdiebstahl,21,21,0,5519,3.8
2010,86,Dielsdorf,,,311.0,StGB,Einbrüche insgesamt,55,50,5,5519,10
2010,243,Dietikon,,,311.0,StGB,Einbruchdiebstahl,198,133,65,23196,8.5
2010,243,Dietikon,,,311.0,StGB,Einschleichdiebstahl,34,33,1,23196,1.5
2010,243,Dietikon,,,311.0,StGB,Einbrüche insgesamt,232,166,66,23196,10
2010,54,Dietlikon,,,311.0,StGB,Einbruchdiebstahl,76,49,27,7046,10.8
2010,54,Dietlikon,,,311.0,StGB,Einschleichdiebstahl,33,32,1,7046,4.7
2010,54,Dietlikon,,,311.0,StGB,Einbrüche insgesamt,109,81,28,7046,15.5
2010,216,Dinhard,,,311.0,StGB,Einbruchdiebstahl,2,2,0,1398,1.4
2010,216,Dinhard,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1398,0
2010,216,Dinhard,,,311.0,StGB,Einbrüche insgesamt,2,2,0,1398,1.4
